market_name,addr,business_week,context,ValidDate,Lontitude,Latitude,case_code,last_edited_date,type,badge_code,business_hours,business_hours_end
勝博殿高島屋店,臺北市士林區忠誠路二段55號12F,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.531437,25.11181,2020120400112,"2021-01-15 02:10:55",餐飲,D000389,11:00,21:30
勝博殿南港中信店,臺北市南港區經貿二路166號2樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.616125,25.058395,2020120400113,"2021-01-15 02:10:55",餐飲,D000390,11:00,21:30
勝博殿台南南紡夢時代,臺南市東區中華東路一段366號3樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,120.233334,22.990772,2020120400114,"2021-01-15 02:10:55",餐飲,D000391,11:00,22:00
勝博殿林口環球店,桃園市龜山區復興一路8號2樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.369497,25.060217,2020120400115,"2021-01-15 02:10:55",餐飲,D000392,11:00,22:00
勝博殿嘉義秀泰店,嘉義市文化路299號3樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,120.448044,23.485205,2020120400116,"2021-01-15 02:10:55",餐飲,D000393,11:00,22:00
勝博殿草衙道店,高雄市前鎮區中山四路100號3樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,120.316475,22.594631,2020120400117,"2021-01-15 02:10:55",餐飲,D000394,11:00,22:00
勝博殿新竹晶品城店,新竹市林森路18號12樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,120.970356,24.802001,2020120400118,"2021-01-15 02:10:55",餐飲,D000395,11:00,21:30
勝博殿高雄義大店,高雄市大樹區學城路一段12號C區3樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,120.406614,22.729832,2020120400120,"2021-01-15 02:10:55",餐飲,D000396,11:00,21:00
家溫度板橋店,新北市板橋區縣民大道二段7號B1樓分區036-1(環球購物中心板橋車站店),"星期一,星期二,星期三,星期四,星期五,星期六,星期日","家溫度 湯專門店是一間無添加的湯品專門店，提供各式湯品、手工麵包，健康無負擔又美味的食物！",2023-12-08,121.463635,25.01433,2020120400131,"2021-01-15 02:10:55",餐飲,B000747,11:00,22:30
勝博殿台中新光店,臺中市西屯區台灣大道三段301號10樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,120.643224,24.164663,2020120400150,"2021-01-15 02:10:55",餐飲,D000386,11:00,22:00
勝博殿中和環球店,新北市中和區中山路三段122號3F,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.475689,25.006077,2020120400152,"2021-01-15 02:10:55",餐飲,D000387,11:00,22:00
"雅蒙蒂 竹南店",苗栗縣竹南鎮立達街190號1樓,"星期一,星期二,星期三,星期五,星期六,星期日",,2023-12-08,120.878024,24.690732,2020120400153,"2021-01-15 02:10:55",餐飲,B000740,11:00,20:30
韓國屋,臺南市佳里區新生路309號,"星期二,星期三,星期四,星期五,星期六,星期日","韓國道地街頭小吃  ",2023-12-08,120.175393,23.159931,2020120400154,"2021-01-15 02:10:55",餐飲,C000278,10:30,20:30
捌號豬肉總匯,新北市汐止區中興路250號,"星期二,星期三,星期四,星期五,星期六,星期日",本店只賣溫體台灣豬,2023-12-08,121.629518,25.068391,2020120400155,"2021-01-15 02:10:55",販售,C000279,05:00,14:00
久大食品便當廠,臺南市安平區億載里平豐路391巷22弄14號1樓,"星期一,星期二,星期三,星期四,星期五",,2023-12-08,120.163295,22.993942,2020120400157,"2021-01-15 02:10:55",販售,B000742,08:00,17:30
好口味食品廠,臺南市北區大港里中華北路1段203巷73號,"星期一,星期二,星期三,星期四,星期五",,2023-12-08,120.183032,23.010366,2020120300096,"2021-01-15 02:10:55",工廠與製造,B000752,21:00,05:00
華美製麵,屏東縣長治鄉崙上村中興路370號1樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",各式麵條與冷凍水餃販售,2023-12-08,120.532289,22.689906,2020120400094,"2021-01-15 02:10:55",販售,B000751,06:00,15:30
勝博殿林口A9店,新北市林口區文化三路一段2號4樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.361399,25.066147,2020120400125,"2021-01-15 02:10:55",餐飲,D000398,11:00,22:00
勝博殿信義A8店,臺北市信義區松高路12號3樓新光信義A8,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.5668,25.038813,2020120400127,"2021-01-15 02:10:55",餐飲,D000399,11:00,21:00
勝博殿台南中山店,臺南市中西區中山路162號12樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,120.209898,22.995462,2020120400128,"2021-01-15 02:10:55",餐飲,D000400,11:00,22:00
勝博殿遠東寶慶店,臺北市中正區寶慶路32號B1,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.509114,25.041688,2020120400129,"2021-01-15 02:10:55",餐飲,D000401,11:00,21:30
勝博殿左營新光店,高雄市左營區高鐵路115號3樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,120.309647,22.688039,2020120400130,"2021-01-15 02:10:55",餐飲,D000397,11:00,22:00
新國際西餐廳,高雄市前金區民生二路76號2樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日","座落於美麗海洋城市的新國際西餐廳，是見證高雄西餐廳歷史的地標，
1964年創立，走過半個世紀，嚴選頂級食材，純正手工製作，每一道料理，充滿了堅持、專注的用心，希望讓每一位顧客可以在新國際再次體會到『一口好牛排、一份心感動』
",2023-12-08,120.296756,22.62612,2020120400161,"2021-01-15 02:10:55",餐飲,A000474,23:30,21:00
雙陳肉燥飯,高雄市三民區達明里大連街178號,"星期一,星期二,星期三,星期四,星期五,星期六",,2023-12-08,120.305299,22.644145,2020120400164,"2021-01-15 02:10:55",餐飲,B000748,10:00,20:00
廣昌燒臘食品有限公司,新北市新莊區民安路397號,"星期二,星期三,星期四,星期五,星期六,星期日","本公司製造港式腊味香腸等系列食品 .行銷市場已30餘年.保證採用合法新鮮肉品製作而成.歡迎惠顧品嚐。",2023-12-08,121.432526,25.022991,2020120400165,"2021-01-15 02:10:55",工廠與製造,B000749,08:30,19:30
四海小吃店,新竹縣新豐鄉新興路204號,"星期二,星期三,星期四,星期五,星期六,星期日",四海遊龍集團,2023-12-08,120.997127,24.869962,2020120500005,"2021-01-15 02:10:55",餐飲,A000479,09:00,22:00
全宇小吃店,桃園市大園區竹圍街45號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",四海遊龍集團,2023-12-08,121.243246,25.104769,2020120500006,"2021-01-15 02:10:55",餐飲,A000480,10:00,21:00
今美商行,新北市泰山區南林路98號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",四海遊龍集團,2023-12-08,121.413371,25.045273,2020120500007,"2021-01-15 02:10:55",餐飲,A000481,10:00,21:00
唯新小吃店,新竹市光復路一段418號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",四海遊龍集團,2023-12-08,121.016071,24.783802,2020120500008,"2021-01-15 02:10:55",餐飲,A000475,10:00,20:00
鴻昇餐飲專賣店,臺東縣臺東市新生路124、126號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",四海遊龍集團,2023-12-08,121.133532,22.765889,2020120500009,"2021-01-15 02:10:55",餐飲,A000476,10:00,22:00
來佳商行,臺北市大安區羅斯福路四段一號(第一學生活動中心),"星期一,星期二,星期三,星期四,星期五,星期六,星期日",四海遊龍集團,2023-12-08,121.5337,25.016981,2020120500011,"2021-01-15 02:10:55",餐飲,A000477,11:00,20:00
來佳商行,臺北市大安區新生南路一段一號(光華館2樓),"星期一,星期二,星期三,星期四,星期五,星期六,星期日",四海遊龍集團,2023-12-08,121.533176,25.044205,2020120500014,"2021-01-15 02:10:55",販售,A000478,11:00,20:00
麻豆市三公有零售市場〈18攤〉-永吉豬肉舖,臺南市麻豆區忠孝路6號(18攤),"星期一,星期二,星期三,星期四,星期五,星期六,星期日","60年老店，本店販售全為國產豬肉，台南市肉品市場股份有限公司標購屠宰， 每日現宰新鮮豬隻，肉品分類齊全、價錢公道、選購方便。",2023-12-08,120.249368,23.185341,2020120500015,"2021-01-15 02:10:55",販售,C000282,02:00,15:00
天億商行,桃園市龜山區樹人路56號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",四海遊龍集團,2023-12-08,121.353087,25.04584,2020120500023,"2021-01-15 02:10:55",餐飲,A000482,10:00,22:00
廣真香肉鬆店,新北市三重區中央北路21號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.500936,25.064446,2020120500024,"2021-01-15 02:10:55",販售,C000283,09,23
勝博殿光復店,臺北市大安區光復南路290巷2號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.557103,25.039397,2020120400090,"2021-01-15 02:10:56",餐飲,D000403,11:30,22:00
勝博殿天母店,臺北市士林區天母東路68號7樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.533979,25.117913,2020120400091,"2021-01-15 02:10:56",餐飲,D000404,11:00,22:00
勝博殿大立店,高雄市前金區五福三路57號B2,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,120.298278,22.621649,2020120400092,"2021-01-15 02:10:56",餐飲,D000405,11:30,21:00
璽飯,臺中市南屯區大業里大進街530號,"星期一,星期二,星期三,星期四,星期五,星期六",,2023-12-08,120.65158,24.153081,2020120400095,"2021-01-15 02:10:56",餐飲,D000402,11:00,19:00
勝博殿劍南店,臺北市中山區敬業三路11號1樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.55591,25.083572,2020120400096,"2021-01-15 02:10:56",餐飲,D000406,11:30,21:30
勝博殿桃園站前店,桃園市桃園區中正路19號10樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.312568,24.98973,2020120400097,"2021-01-15 02:10:56",餐飲,D000407,11:00,21:30
大千小吃店,基隆市安樂區麥金路433-8號,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",四海遊龍集團,2023-12-08,121.719418,25.125108,2020120500027,"2021-01-15 02:10:56",餐飲,A000483,08:00,22:30
鮮湧企業股份有限公司,新北市三重區頂崁里中興北街136巷18弄18號(3、4樓),"星期一,星期二,星期三,星期四,星期五",保留食材美味與鮮味，嚴選優良食材，從農場到餐桌，追溯源頭層層把關，不過度調味，不使用防腐劑及人工鮮味劑，鮮活食材躍動舌尖深層味蕾，憶起心靈中完美的真實食味。,2023-12-08,121.467995,25.055195,2020111200006,"2021-01-15 02:10:56",工廠與製造,D000408,09:00,18:00
芬芳烹材股份有限公司,新北市樹林區金寮里武林街9號之6（1~3樓）,"星期一,星期二,星期三,星期四,星期五",芬芳是專注於提供學校機關所需各類食材的公司。我們創立於民國66年，創辦人簡明山是來自嘉義的農家子弟，大學畢業後投入這個行業，並陸續投入CAS肉品加工、有機、產銷履歷蔬菜截切等事業，三十年來芬芳本著「飲食是良心事業」』的理念經營，至今大台北地區已有超過100多所機關學校使用芬芳的食材配送服務。,2023-12-08,121.418015,25.002002,2020112600069,"2021-01-15 02:10:56",工廠與製造,D000409,07:00,18:00
張深淵食品行,彰化縣員林市新興街86號,"星期一,星期二,星期三,星期四,星期五","至1979年創立以來，以用心的好品質，成就口耳相傳的魅力；有著吃過一次，就難以忘懷的美味。還記得小時候，家人一起享用的肉干，團圓的美好，是家的味道。二代一肩扛起傳承美味的責任，承接阿爸的古早心，賦予傳統新風貌，是對這個時代的鼓舞，更是對這個品牌的肯定。用心包裝。再出發，讓更多人都能看見近40年來，阿爸的堅持以及品嚐到這份古早味的幸福肉干－『張深淵肉干』。 ",2023-12-08,120.572087,23.960846,2020120500037,"2021-01-15 02:10:56",販售,D000410,1430,2030
王記府城肉粽,臺北市松山區三民路101巷2號之4,"星期一,星期二,星期三,星期四,星期五,星期六,星期日",王記府城肉粽創立於1991年，專門經營台南府城肉粽的販售，讓身在北部的客人也能吃到南部粽的美味。,2023-12-08,121.563354,25.057877,2020120500038,"2021-01-15 02:10:56",餐飲,D000411,10:00,22:00
台益食品企業有限公司,新北市淡水區竿蓁里中正東路1段3巷25號6樓,"星期一,星期二,星期三,星期四,星期五",本店製造肉酥產品，均使用國產豬肉,2023-12-08,121.451925,25.165818,2020120500040,"2021-01-15 02:10:56",工廠與製造,B000754,09:00,17:00
台益食品企業有限公司,新北市淡水區中正東路1段3巷25號6樓,"星期一,星期二,星期三,星期四,星期五",本公司販售肉酥，均使用國產豬肉,2023-12-08,121.451925,25.165818,2020120500044,"2021-01-15 02:10:56",販售,B000755,21:00,17:00
金益裕實業有限公司,臺中市西屯區何安里文心路3段68號2樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日","本公司提倡的是台式精緻飲食文化,傳承老祖母精湛手藝;最為精緻可貴的是既能遵循古法配方,保留台灣濃濃的古早味,又能跟隨時代潮流創新求變.影響食物美味關鍵除了製作方法,食材新鮮度是一個重要因素,本公司採用的肉品經過精挑細選,是以台灣國產新鮮溫體豬肉製作,不是使用一般冷凍肉品,違反了溫體入料冷凍收縮的入味原理,冷凍肉品不能吃出豬肉的鮮味及原汁,本店精選過後的豬肉均經由慢火細焙精心製作,請顧客安心食用.",2023-12-08,120.652026,24.165579,2020120500052,"2021-01-15 02:10:56",販售,B000756,09:00,22:00
金益裕,臺中市西屯區何安里文心路3段68號1樓,"星期一,星期二,星期三,星期四,星期五,星期六,星期日","本公司提倡的是台式精緻飲食文化,傳承老祖母精湛手藝;最為精緻可貴的是既能遵循古法配方,保留台灣濃濃的古早味,又能跟隨時代潮流創新求變.影響食物美味關鍵除了製作方法,食材新鮮度是一個重要因素,本公司採用的肉品經過精挑細選,是以台灣國產新鮮溫體豬肉製作,不是使用一般冷凍肉品,違反了溫體入料冷凍收縮的入味原理,冷凍肉品不能吃出豬肉的鮮味及原汁,本店精選過後的豬肉均經由慢火細焙精心製作,請顧客安心食用.",2023-12-08,120.652026,24.165579,2020120500054,"2021-01-15 02:10:56",販售,C000284,09:00,22:00
東峰肉店,臺北市大安區泰順街19號,"星期二,星期三,星期四,星期五,星期六,星期日",,2023-12-08,121.531409,25.025373,2020120200159,"2021-01-15 02:10:56",販售,D000412,05:00,12:00
